CASEID,YEAR,COMPWT,SEX,AGE,RACE,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
44314,2004,9.20000000000000040e-01,1,40,2, 1, 1,18,0,0,0,0, 1,11,34.3,12,12,0,0,0, -1,-1,0, -1,-1
44315,2004,9.20000000000000040e-01,2,44,2, 1, 2, 0,0,0,0,0, 0,13,64.8,12,12,0,0,0, -1,-1,0, -1,-1
44316,2004,1.37999999999999989e+00,2,58,1, 1, 1,70,0,0,0,0, 0,12,67.0,12,12,0,0,0, -1,-1,0,  2, 0
44317,2004,9.20000000000000040e-01,1,29,3, 2, 2, 0,0,0,0,0, 0,13,69.7,12,12,0,0,0, -1,-1,0,  1, 0
44318,2004,1.37999999999999989e+00,2,45,2, 1, 1,18,0,0,0,0, 0,16,73.2,12,12,0,0,0, -1,-1,0, 30, 0
44319,2004,4.60000000000000020e-01,1,66,1, 8, 1,38,0,0,0,0, 0,13,60.6, 3, 0,0,0,0, -1,-1,0,  2, 0
44320,2004,1.84000000000000008e+00,2,43,1, 2, 2, 0,0,0,0,0, 2,12,33.1,12,11,0,0,0, -1,-1,0,  1, 0
44321,2004,4.60000000000000020e-01,2,36,2, 4, 8, 0,0,0,0,0, 0,13,45.7,12,12,0,0,0, -1,-1,0, 20, 0
44322,2004,9.20000000000000040e-01,2,48,3, 2, 2, 0,0,0,0,0, 0,12,38.9,12, 0,0,1,0,  0,30,1,  1, 0
44323,2004,1.37999999999999989e+00,2,41,2, 1, 2, 0,0,0,0,0, 1,12,-1.0,10,99,0,0,0, -1,-1,0,  0,30
44324,2004,4.60000000000000020e-01,2,51,2, 1, 1,23,0,0,0,0, 0,12,29.3,12,12,0,0,0, -1,-1,0, -1,-1
44325,2004,9.20000000000000040e-01,2,50,1,11, 1,18,0,0,0,0, 0,12,37.7,10,10,0,0,0, -1,-1,0, -1,-1
44326,2004,4.60000000000000020e-01,1,46,1, 1, 1,30,0,0,0,0, 0,17,60.4,12,12,0,0,0, -1,-1,0, 30, 0
44327,2004,1.84000000000000008e+00,2,54,1, 1, 1,14,0,0,0,0, 0,16,80.3,12,12,0,0,0, -1,-1,0,  2, 0
44328,2004,9.20000000000000040e-01,2,35,1, 2, 2, 0,0,0,0,0, 0,13,63.2,13,13,0,1,0, 20, 0,1, 10, 0
44329,2004,9.20000000000000040e-01,2,38,1, 4, 2, 0,0,0,0,0, 0,14,63.5,12,12,0,2,0, -1,-1,0, -1,-1
44330,2004,9.20000000000000040e-01,1,46,1, 2, 2, 0,0,0,0,0, 2,12,34.2,12,98,0,0,0, -1,-1,0,  1, 0
44331,2004,9.20000000000000040e-01,1,25,1, 4, 2, 0,0,0,0,0, 4,16,-1.0,12,99,0,0,0, -1,-1,0,  5, 0
44332,2004,4.60000000000000020e-01,2,59,1, 4, 4, 0,0,0,0,0, 0,15,73.2,12,12,0,0,0, -1,-1,0,  4, 0
44333,2004,9.20000000000000040e-01,2,45,1, 2, 2, 0,0,0,0,0, 0,16,38.0,12,12,0,1,0,  2, 0,1,  4, 0
44334,2004,9.20000000000000040e-01,2,43,2, 1, 1,18,0,0,0,0, 0,18,73.7,12,12,0,1,0,  0,30,2, -1,-1
44335,2004,9.20000000000000040e-01,1,51,1, 1, 1,31,0,0,0,0, 0,16,83.7,12,12,0,0,0, -1,-1,0,  8, 0
44336,2004,9.20000000000000040e-01,1,45,1,11, 1,60,0,0,0,0, 0,16,64.1,13, 0,0,1,0,  2, 0,1,  3, 0
44337,2004,9.20000000000000040e-01,2,40,2, 1, 1,50,0,0,0,0, 0,18,87.9,12,12,0,1,0, 36, 0,1, 20, 0
44338,2004,1.84000000000000008e+00,1,52,1, 1, 2, 0,0,0,0,0, 1,16,63.5,12,12,0,0,0, -1,-1,0,  4, 0
44339,2004,1.84000000000000008e+00,2,34,1, 1, 1,40,0,0,0,0, 1,19,71.6,12,12,0,0,0, -1,-1,0,  8, 0
44340,2004,1.84000000000000008e+00,1,57,1, 1, 1,14,0,0,0,0, 0,19,82.7,12,12,0,1,0,  8, 0,1, 24, 0
44341,2004,1.37999999999999989e+00,2,48,3, 1, 1,18,0,0,0,0, 0,12,36.5,13, 0,0,9,0,999,99,9,999,99
44342,2004,1.84000000000000008e+00,1,39,3, 1, 1,60,0,0,0,0, 1, 9,32.3,11, 9,0,0,0, -1,-1,0, -1,-1
44343,2004,9.20000000000000040e-01,2,31,1, 2, 2, 0,0,0,0,0, 0, 7,27.5,13,13,0,0,0, -1,-1,0,999,99
44344,2004,1.37999999999999989e+00,1,18,3, 2, 2, 0,0,0,0,0, 0,11,-1.0,98, 0,0,0,0, -1,-1,0,  9, 0
44345,2004,9.20000000000000040e-01,1,26,1, 1, 1,38,0,0,0,0, 0,12,28.6,12, 6,0,0,0, -1,-1,0, -1,-1
44346,2004,1.37999999999999989e+00,2,49,3, 2, 2, 0,0,0,0,0, 0,10,28.4,98, 0,0,9,0,999,99,9,999,99
44347,2004,4.60000000000000020e-01,2,71,2, 1, 1,18,0,0,0,0, 0,14,73.2,13, 0,0,0,0, -1,-1,0, -1,-1
44348,2004,1.37999999999999989e+00,1,47,1, 2, 2, 0,0,0,0,0, 0,14,83.7,12,12,0,0,0, -1,-1,0, 40, 0
44349,2004,9.20000000000000040e-01,2,53,1, 2, 2, 0,0,0,0,0, 0,10,37.7,12,12,0,1,0,  6, 0,1,  4, 0
44350,2004,9.20000000000000040e-01,2,41,1, 1, 1,60,0,0,0,0, 8,12,36.5, 6, 6,0,0,0, -1,-1,0,  2, 0
44351,2004,1.84000000000000008e+00,1,56,2, 1, 1,20,0,0,0,0, 0,15,50.5,12,12,0,1,0, 20, 0,2, -1,-1
44352,2004,9.20000000000000040e-01,2,40,1, 2, 2, 0,0,0,0,0, 0,16,59.0,13,13,0,1,0,998,98,1,999,99
44353,2004,4.60000000000000020e-01,2,74,1, 1, 1,30,0,0,0,0, 0,12,33.1, 9, 0,0,0,0, -1,-1,0, -1,-1
44354,2004,1.37999999999999989e+00,2,61,1, 1, 1,50,0,0,0,0, 0,12,38.4,13,13,0,1,0,  5, 0,1,  2, 0
44355,2004,1.37999999999999989e+00,1,22,1,11, 4, 0,0,0,0,0, 0,15,38.0, 4, 4,0,0,0, -1,-1,0, 25, 0
44356,2004,1.84000000000000008e+00,2,29,2,11,11,70,0,0,0,0, 0,12,36.5,10, 6,0,1,0,999,99,1,999,99
44357,2004,4.60000000000000020e-01,2,52,2, 1, 1,18,0,0,0,0, 0,13,33.1,10,10,0,2,0, -1,-1,0, -1,-1
44358,2004,9.20000000000000040e-01,2,24,2, 4, 1,18,0,0,0,0, 0,18,36.5,98,13,0,1,0,  4, 0,1,  2, 0
44359,2004,4.60000000000000020e-01,1,31,2, 1, 1,22,0,0,0,0, 0,14,34.2,12,12,0,0,0, -1,-1,0,  1, 0
44360,2004,9.20000000000000040e-01,1,36,2, 1, 1,14,0,0,0,0, 0,14,31.5,12,12,0,0,0, -1,-1,0, -1,-1
44361,2004,4.60000000000000020e-01,1,20,2, 4, 4, 0,0,0,0,0, 0,12,35.2,12, 9,0,0,0, -1,-1,0, 25, 0
44362,2004,4.60000000000000020e-01,2,27,2, 1, 1,18,0,0,0,0, 0,16,78.5,12,12,0,0,0, -1,-1,0, -1,-1
44363,2004,9.20000000000000040e-01,2,49,2, 1, 1,41,0,0,0,0, 1,16,78.5,13,13,0,0,0, -1,-1,0, 10, 0
44364,2004,9.20000000000000040e-01,1,38,1, 2, 2, 0,0,0,0,0, 0,16,64.2,13,13,0,1,0,  0,12,1, 10, 0
44365,2004,3.66999999999999993e+00,2,18,1, 2, 2, 0,0,0,0,0, 0,12,62.5,98, 2,0,0,0, -1,-1,0, 10, 0
44366,2004,9.20000000000000040e-01,2,53,1, 1, 1,14,0,0,0,0, 1,16,76.4,12,12,0,0,0, -1,-1,0,998,98
44367,2004,1.84000000000000008e+00,2,50,1, 2, 1,14,0,0,0,0, 0,18,85.1,12,12,0,1,0,  7, 0,1,  5, 0
44368,2004,1.37999999999999989e+00,2,47,3, 1, 2, 0,0,0,0,0, 1,13,36.9,12,10,0,0,0, -1,-1,0,  1, 0
44369,2004,9.20000000000000040e-01,2,25,2, 1, 1,60,0,0,0,0, 0,12,26.4,12,12,0,0,0, -1,-1,0,  1, 0
44370,2004,2.29999999999999982e+00,1,24,3, 4, 1,60,0,0,0,0, 0,17,69.2,12, 0,0,1,0, 10, 0,1, 10, 0
44371,2004,9.20000000000000040e-01,1,39,2, 2, 2, 0,0,0,0,0, 1,14,29.8,12,12,0,0,0, -1,-1,0,  3, 0
44372,2004,1.84000000000000008e+00,1,39,1, 2, 2, 0,0,0,0,0, 1,12,36.5,12,12,0,0,0, -1,-1,0, -1,-1
44373,2004,1.84000000000000008e+00,2,44,1, 2, 2, 0,0,0,0,0, 2,12,28.4,12,98,0,0,0, -1,-1,0, -1,-1
44374,2004,1.37999999999999989e+00,1,48,1, 2, 2, 0,0,0,0,0, 0,12,63.5,12,12,0,2,0, -1,-1,0, -1,-1
44375,2004,9.20000000000000040e-01,2,32,1, 4, 2, 0,0,0,0,0, 2,17,64.8,12, 9,0,0,0, -1,-1,0, 10, 0
44376,2004,9.20000000000000040e-01,1,41,1, 2, 2, 0,0,0,0,0, 0,14,83.7,12,12,0,0,0, -1,-1,0, 20, 0
44377,2004,9.20000000000000040e-01,2,46,1, 1, 2, 0,0,0,0,0, 0,12,33.1,12, 5,0,1,0,  0,10,1,  1, 0
44378,2004,4.60000000000000020e-01,2,41,2, 1, 1,14,0,0,0,0, 0,17,63.5,12,12,0,0,0, -1,-1,0, 30, 0
44379,2004,1.84000000000000008e+00,1,54,1, 3, 3, 0,0,0,0,0, 3,18,63.5,12,12,0,0,0, -1,-1,0, 10, 0
44380,2004,9.20000000000000040e-01,1,67,1, 3, 3, 0,0,0,0,0, 0,14,38.7,13,13,0,0,0, -1,-1,0,  1, 0
44381,2004,4.60000000000000020e-01,1,26,1, 2, 2, 0,0,0,0,0, 0,11,-1.0, 8, 0,0,0,0, -1,-1,0, 10, 0
44382,2004,1.84000000000000008e+00,2,63,1, 2, 2, 0,0,0,0,0, 0,15,73.2,13, 0,0,1,0,  7, 0,1,  4, 0
44383,2004,4.60000000000000020e-01,2,85,1, 2, 2, 0,0,0,0,0, 0,11,22.9, 7, 0,0,0,0, -1,-1,0, -1,-1
44384,2004,2.75999999999999979e+00,2,47,1, 2, 2, 0,0,0,0,0, 0,15,68.1,12,12,0,1,0,  1, 0,1, 15, 0
44385,2004,4.60000000000000020e-01,1,26,3, 5, 5, 0,0,0,0,0, 0,15,33.9,12,12,0,1,0, 10, 0,1, 15, 0
44386,2004,9.20000000000000040e-01,2,67,1, 2, 2, 0,0,0,0,0, 0,17,73.2,13,13,0,0,0, -1,-1,0,  2, 0
44387,2004,1.84000000000000008e+00,2,63,1, 3, 4, 0,0,0,0,0, 3,18,86.0,12,12,0,0,0, -1,-1,0, 10, 0
44388,2004,1.84000000000000008e+00,2,26,3, 1, 1,70,0,0,0,0, 0,16,97.2,12, 0,0,1,0,  6, 0,1,  4, 0
44389,2004,1.37999999999999989e+00,1,57,1, 2, 2, 0,0,0,0,0, 0,16,63.5,12,12,0,1,0,  7, 0,1,  5, 0
44390,2004,1.84000000000000008e+00,2,54,1, 2, 2, 0,0,0,0,0, 0,15,37.7, 1, 0,0,2,0, -1,-1,0, -1,-1
44391,2004,4.60000000000000020e-01,2,75,1, 2, 2, 0,0,0,0,0, 0,12,73.3,13, 0,0,0,0, -1,-1,0, -1,-1
44392,2004,4.60000000000000020e-01,2,30,2, 1, 1,18,0,0,0,0, 0,12,41.6,12,12,0,1,0,  0,30,1,  3, 0
44393,2004,9.20000000000000040e-01,1,30,2, 1, 1,18,0,0,0,0, 0,16,63.2,12,12,0,0,0, -1,-1,0,  8, 0
44394,2004,9.20000000000000040e-01,1,24,1, 2, 2, 0,0,0,0,0, 1,14,50.7,10,10,0,0,0, -1,-1,0,998,98
44395,2004,9.20000000000000040e-01,1,30,2, 5, 1,50,0,0,0,0, 1,12,50.7,11,10,0,0,0, -1,-1,0, -1,-1
44396,2004,4.60000000000000020e-01,2,32,3, 2, 2, 0,0,0,0,0, 0,11,38.4, 2, 2,0,0,0, -1,-1,0, -1,-1
44397,2004,4.60000000000000020e-01,2,40,2,11, 1,18,0,0,0,0, 0,12,64.2,12,12,0,0,0, -1,-1,0, -1,-1
44398,2004,4.60000000000000020e-01,1,29,2, 1, 1,18,0,0,0,0, 0,14,62.5,12,12,0,1,0,  0,15,1,  4, 0
44399,2004,9.20000000000000040e-01,2,38,2, 1, 4, 0,0,0,0,0, 0,14,29.3,12, 0,0,1,0,999,99,1,999,99
44400,2004,4.60000000000000020e-01,2,54,2,11, 1,48,0,0,0,0, 0,14,49.6,12,12,0,0,0, -1,-1,0,  3, 0
44401,2004,9.20000000000000040e-01,2,53,2, 1, 1,14,0,0,0,0, 0,12,33.2,11,11,0,0,0, -1,-1,0, -1,-1
44402,2004,1.37999999999999989e+00,2,32,2, 1, 1,18,0,0,0,0, 0,14,39.0,12, 0,0,0,0, -1,-1,0,998,98
44403,2004,9.20000000000000040e-01,2,56,2, 1, 1,22,0,0,0,0, 0,12,37.7,13,13,0,0,0, -1,-1,0,  1, 0
44404,2004,1.37999999999999989e+00,1,20,2, 1, 1,18,0,0,0,0, 0,12,63.5,13, 0,0,1,0,  3, 0,1,  1, 0
44405,2004,9.20000000000000040e-01,1,49,2, 9, 9, 0,0,0,0,0, 9,16,57.1,12,11,0,0,0, -1,-1,0, -1,-1
44406,2004,9.20000000000000040e-01,1,29,2, 1, 1,14,0,0,0,0, 0,12,50.7,13,13,0,0,0, -1,-1,0,  5, 0
44407,2004,4.60000000000000020e-01,1,40,2, 1, 1,60,0,0,0,0, 0,12,38.5,13,98,0,2,0, -1,-1,0, -1,-1
44408,2004,1.37999999999999989e+00,2,22,1, 1, 1,18,0,0,0,0, 0,11,40.0,12, 0,0,2,0, -1,-1,0, -1,-1
44409,2004,9.20000000000000040e-01,2,25,2, 1, 1,14,0,0,0,0, 0,13,41.6,12,12,0,0,0, -1,-1,0,  7, 0
44410,2004,1.84000000000000008e+00,1,61,1, 1, 1,14,0,0,0,0, 1,18,86.5,13,13,0,0,0, -1,-1,0,  8, 0
44411,2004,9.20000000000000040e-01,1,65,1, 4, 1,14,0,0,0,0, 0,12,38.2,13,13,0,1,0,  5, 0,1,  2, 0
44412,2004,9.20000000000000040e-01,2,51,1, 1, 1,50,0,0,0,0, 0,13,63.5,12,12,0,0,0, -1,-1,0,  1, 0
44413,2004,9.20000000000000040e-01,2,47,1, 1, 1,18,0,0,0,0, 0, 9,32.0,12, 0,0,1,0,  1, 0,2, -1,-1
44414,2004,1.84000000000000008e+00,1,53,2, 1, 1,60,0,0,0,0, 1,16,62.0,12,12,0,0,0, -1,-1,0,  0,10
44415,2004,1.84000000000000008e+00,2,26,1, 2, 2, 0,0,0,0,0, 0,16,61.9,13,13,0,1,0,  7, 0,1,  1, 0
44416,2004,9.20000000000000040e-01,2,39,2, 1, 1,60,0,0,0,0, 0,18,78.5,12,12,0,1,0,  7, 0,1, 10, 0
44417,2004,1.84000000000000008e+00,2,52,1, 1, 1,18,0,0,0,0, 0,12,38.0,13,13,0,1,0,  1, 0,1,  4, 0
44418,2004,9.20000000000000040e-01,1,29,1, 1, 1,70,0,0,0,0, 0,13,63.5,12,12,0,0,0, -1,-1,0,  1, 0
44419,2004,9.20000000000000040e-01,2,66,1, 1, 1,22,0,0,0,0, 1,14,39.0,12, 0,0,0,0, -1,-1,0, -1,-1
44420,2004,1.37999999999999989e+00,2,57,2, 1, 1,14,0,0,0,0, 1, 9,27.7,13, 0,0,0,0, -1,-1,0, -1,-1
44421,2004,4.60000000000000020e-01,2,65,1, 4, 1,14,0,0,0,0, 0,16,34.4, 9, 6,0,2,0, -1,-1,0, -1,-1
44422,2004,9.20000000000000040e-01,2,50,1, 5, 1,60,0,0,0,0, 0,10,42.3,13, 0,0,1,0,  1, 0,1,  5, 0
44423,2004,9.20000000000000040e-01,1,85,1, 2, 2, 0,0,0,0,0, 2,16,86.6,12, 0,0,0,0, -1,-1,0, -1,-1
44424,2004,1.84000000000000008e+00,2,57,1, 1, 1,15,0,0,0,0, 0,16,38.0,12,12,0,1,0, 15, 0,1,  0,30
44425,2004,1.84000000000000008e+00,2,58,1, 2, 1,22,0,0,0,0, 2,20,82.7,12, 9,0,0,0, -1,-1,0,  3, 0
44426,2004,9.20000000000000040e-01,2,41,1, 1, 1,14,0,0,0,0, 1,16,38.0,98,12,0,0,0, -1,-1,0,  8, 0
44427,2004,1.84000000000000008e+00,1,43,1, 1, 1,14,0,0,0,0, 0,13,64.2,12,12,0,1,0,  1, 0,1,  6, 0
44428,2004,4.60000000000000020e-01,1,42,1, 2, 2, 0,0,0,0,0, 0,14,63.2,12,12,0,0,0, -1,-1,0, -1,-1
44429,2004,1.84000000000000008e+00,2,34,1, 1, 1,15,0,0,0,0, 1,16,64.2,12, 0,0,0,0, -1,-1,0,  1, 0
44430,2004,1.84000000000000008e+00,1,36,1, 4, 2, 0,0,0,0,0, 4,15,45.8,12,12,0,0,0, -1,-1,0,  0,10
44431,2004,9.20000000000000040e-01,1,50,1, 1, 1,18,0,0,0,0, 0,12,37.8,12,12,0,0,0, -1,-1,0, -1,-1
44432,2004,1.37999999999999989e+00,2,19,1, 2, 1,10,0,0,0,0, 0,14,38.0,12, 2,0,1,0,  2, 0,1,  5, 0
44433,2004,4.60000000000000020e-01,1,57,2, 1, 1,10,0,0,0,0, 0,14,31.5,12,12,0,1,0,  1, 0,1, 20, 0
44434,2004,4.60000000000000020e-01,1,29,2,11, 1,28,0,0,0,0, 0,12,67.0,11,11,0,0,0, -1,-1,0,  7, 0
44435,2004,1.84000000000000008e+00,2,22,1, 2, 2, 0,0,0,0,0, 0,14,63.2,12, 0,0,0,0, -1,-1,0, 45, 0
44436,2004,9.20000000000000040e-01,2,20,1, 4, 1,60,0,0,0,0, 0,13,-1.0,11, 0,0,0,0, -1,-1,0, 20, 0
44437,2004,1.37999999999999989e+00,2,20,1, 1, 1,32,0,0,0,0, 0,13,33.1, 9, 1,0,0,0, -1,-1,0,  2, 0
44438,2004,1.84000000000000008e+00,1,42,1, 1, 1,18,0,0,0,0, 0,11,30.1,12,12,0,0,0, -1,-1,0, -1,-1
44439,2004,4.60000000000000020e-01,2,55,1, 2, 2, 0,0,0,0,0, 0,14,67.0, 9, 0,0,0,0, -1,-1,0, -1,-1
44440,2004,9.20000000000000040e-01,2,45,1, 1, 1,30,0,0,0,0, 0,13,38.4, 7, 7,0,1,0,  3, 0,1,  2, 0
44441,2004,1.84000000000000008e+00,1,35,1, 2, 2, 0,0,0,0,0, 0,16,38.5,12,12,0,0,0, -1,-1,0,  7, 0
44442,2004,1.37999999999999989e+00,1,68,1, 1, 1,60,0,0,0,0, 0,16,53.7,12, 0,0,1,0,  2, 0,1,  5, 0
44443,2004,9.20000000000000040e-01,1,58,1, 1, 1,22,0,0,0,0, 4,15,32.3,12, 4,0,0,0, -1,-1,0,  5, 0
44444,2004,9.20000000000000040e-01,2,35,1, 1, 1,38,0,0,0,0, 0,13,66.1,12,12,0,1,0, 50, 0,1,  6, 0
44445,2004,9.20000000000000040e-01,1,46,1, 1, 1,50,0,0,0,0, 1,18,60.5,12,12,0,0,0, -1,-1,0,  4, 0
44446,2004,9.20000000000000040e-01,1,34,1, 1, 1,10,0,0,0,0, 0,15,73.3,12,12,0,0,0, -1,-1,0,  6, 0
44447,2004,9.20000000000000040e-01,1,89,1, 1, 1,48,0,0,0,0, 1,14,50.7,11, 0,0,0,0, -1,-1,0,  1, 0
44448,2004,9.20000000000000040e-01,2,70,1, 1, 2, 0,0,0,0,0, 1,12,36.2,12, 0,0,0,0, -1,-1,0,  1, 0
44449,2004,9.20000000000000040e-01,2,60,1, 4, 1,14,0,0,0,0, 0,14,26.7,13,13,0,1,0,  5, 0,1,  1, 0
44450,2004,9.20000000000000040e-01,2,35,3, 2, 2, 0,0,0,0,0, 0,12,63.5,12,12,0,0,0, -1,-1,0, 10, 0
44451,2004,1.75000000000000000e+00,2,63,1, 1, 1,28,0,0,0,0, 1,14,37.3,12, 9,0,0,0, -1,-1,0, -1,-1
44452,2004,9.20000000000000040e-01,1,21,3, 4, 2, 0,0,0,0,0, 0,14,-1.0, 2, 0,0,0,0, -1,-1,0,  2, 0
44453,2004,9.20000000000000040e-01,1,61,1, 2, 2, 0,0,0,0,0, 0,13,50.7,12,12,0,0,0, -1,-1,0, 14, 0
44454,2004,9.20000000000000040e-01,2,30,1, 1,11,70,0,0,0,0, 0,12,32.4,12, 0,0,1,0, 35, 0,1,  6, 0
44455,2004,9.20000000000000040e-01,2,67,1, 2, 2, 0,0,0,0,0, 2,14,69.2,12, 0,0,0,0, -1,-1,0,  7, 0
44456,2004,9.20000000000000040e-01,1,62,1, 1, 1,41,0,0,0,0, 0,12,92.8,12, 0,0,1,0,  1, 0,1, 12, 0
44457,2004,9.20000000000000040e-01,1,33,1, 1, 1,22,0,0,0,0, 0,16,60.6,12,12,0,1,0, 10, 0,1,  5, 0
44458,2004,9.20000000000000040e-01,2,52,1,10, 1,28,0,0,0,0, 0,15,50.7,12,12,0,0,0, -1,-1,0,  3, 0
44459,2004,9.20000000000000040e-01,2,60,1, 1, 1,40,0,0,0,0, 0,16,52.3,12,12,0,0,0, -1,-1,0,  2, 0
44460,2004,1.37999999999999989e+00,2,51,2, 1, 1,18,0,0,0,0, 0, 2,73.6,12,11,0,0,0, -1,-1,0, 10, 0
44461,2004,4.60000000000000020e-01,2,46,1,13, 2, 0,0,0,0,0, 0,15,54.7,12,12,0,0,0, -1,-1,0, 25, 0
44462,2004,1.84000000000000008e+00,1,45,2,11,11,70,0,0,0,0, 0,10,29.3,12,10,0,2,0, -1,-1,0, -1,-1
44463,2004,4.60000000000000020e-01,2,45,2, 1, 1,18,0,0,0,0, 0,14,63.5,12,12,0,0,0, -1,-1,0, 10, 0
44464,2004,4.60000000000000020e-01,2,57,1, 2, 2, 0,0,0,0,0, 0,12,37.7,11,11,0,0,0, -1,-1,0,  1, 0
44465,2004,9.20000000000000040e-01,2,23,2, 1, 1,60,0,0,0,0, 0,16,64.8,12, 9,0,1,0,  7, 0,1, 14, 0
44466,2004,1.84000000000000008e+00,2,56,1, 4, 2, 0,0,0,0,0, 0,17,82.7, 6, 0,0,1,0,  8, 0,1, 10, 0
44467,2004,4.60000000000000020e-01,2,34,2, 5, 1,18,0,0,0,0, 0,11,34.8, 8, 8,0,2,0, -1,-1,0, -1,-1
44468,2004,9.20000000000000040e-01,1,41,2, 1,11,70,0,0,0,0, 0,16,82.7,12,12,0,1,0, 50, 0,1, 25, 0
44469,2004,4.60000000000000020e-01,2,44,1, 1, 1,32,0,0,0,0, 0,16,44.7,12,12,0,0,0, -1,-1,0, 15, 0
44470,2004,9.20000000000000040e-01,1,31,2, 4, 1,10,0,0,0,0, 0,16,84.7,12,12,0,0,0, -1,-1,0, 10, 0
44471,2004,9.20000000000000040e-01,1,44,1, 1, 1,14,0,0,0,0, 0,16,81.0,12,12,0,0,0, -1,-1,0, 25, 0
44472,2004,9.20000000000000040e-01,1,42,1, 4, 1,28,0,0,0,0, 4,18,82.7,12,12,0,0,0, -1,-1,0,  4, 0
44473,2004,1.84000000000000008e+00,1,60,1, 1, 1,33,0,0,0,0, 1,16,63.5,12,12,0,0,0, -1,-1,0,  7, 0
44474,2004,9.20000000000000040e-01,2,43,1, 1, 2, 0,0,0,0,0, 1,18,62.5,12, 9,0,0,0, -1,-1,0,  2, 0
44475,2004,2.75999999999999979e+00,1,55,1, 2, 2, 0,0,0,0,0, 0,14,64.1,12,12,0,1,0,  0,10,1,  6, 0
44476,2004,1.84000000000000008e+00,2,33,1,10,10, 0,0,0,0,0, 4,20,92.3,12,12,0,0,0, -1,-1,0, 10, 0
44477,2004,1.37999999999999989e+00,1,44,1, 1, 1,60,0,0,0,0, 1,16,57.1,12,12,0,0,0, -1,-1,0,  1,40
44478,2004,1.84000000000000008e+00,2,32,1, 2, 2, 0,0,0,0,0, 0,16,30.7,12,12,0,1,0, 30, 0,1,  3, 0
44479,2004,9.20000000000000040e-01,1,42,1, 1, 1,35,0,0,0,0, 0,16,32.3,12,12,0,1,0, -1,-1,1,999,99
44480,2004,1.37999999999999989e+00,2,27,1, 2, 2, 0,0,0,0,0, 0,18,82.7,12, 0,0,0,0, -1,-1,0,  4, 0
44481,2004,9.20000000000000040e-01,1,46,1, 2, 2, 0,0,0,0,0, 0,14,31.3,12,12,0,2,0, -1,-1,0, -1,-1
44482,2004,1.84000000000000008e+00,2,53,1, 1, 1,38,0,0,0,0, 0,12,54.7,12, 0,0,0,0, -1,-1,0, -1,-1
44483,2004,9.20000000000000040e-01,1,34,1, 2, 1,33,0,0,0,0, 2,16,78.5,12,12,0,0,0, -1,-1,0,  1, 0
44484,2004,9.20000000000000040e-01,1,34,1, 1, 1,38,0,0,0,0, 2,14,64.1,12,12,0,0,0, -1,-1,0,  7, 0
44485,2004,4.60000000000000020e-01,2,41,1, 1, 1,32,0,0,0,0, 0,12,30.8,12,12,0,0,0, -1,-1,0,  1, 0
44486,2004,9.20000000000000040e-01,2,52,1, 1, 1,60,0,0,0,0, 0,18,78.5,12,12,0,1,0,  1, 0,2, -1,-1
44487,2004,9.20000000000000040e-01,1,29,1, 3, 3, 0,0,0,0,0, 0,17,50.7,12,12,0,1,0,  3, 0,1,  5, 0
44488,2004,9.20000000000000040e-01,1,40,1, 1, 1,30,0,0,0,0, 0,20,85.1,12,12,0,1,0,  5, 0,1,  5, 0
44489,2004,1.37999999999999989e+00,1,29,1, 1, 1,18,0,0,0,0, 0,14,62.2,12, 7,0,0,0, -1,-1,0, 20, 0
44490,2004,9.20000000000000040e-01,2,45,1, 2, 2, 0,0,0,0,0, 4,17,82.7,12,12,0,0,0, -1,-1,0,  2, 0
44491,2004,3.66999999999999993e+00,1,52,1,11, 1,38,0,0,0,0, 2,20,80.3,12,12,0,0,0, -1,-1,0,  8, 0
44492,2004,4.60000000000000020e-01,1,57,1, 1, 1,38,0,0,0,0, 0,16,83.7,10, 0,0,1,0,  4, 0,1, 20, 0
44493,2004,4.60000000000000020e-01,2,28,3, 2, 2, 0,0,0,0,0, 0,12,22.7,12,12,0,1,0,  0,10,2, -1,-1
44494,2004,9.20000000000000040e-01,1,81,1, 2, 2, 0,0,0,0,0, 2, 8,44.7,11, 0,0,0,0, -1,-1,0, -1,-1
44495,2004,9.20000000000000040e-01,2,48,1, 1, 1,18,0,0,0,0, 0,17,79.9,13, 0,0,1,0, -1,-1,1,999,99
44496,2004,9.20000000000000040e-01,2,59,1, 1, 1,30,0,0,0,0, 0,14,38.0,12, 0,0,0,0, -1,-1,0, -1,-1
44497,2004,9.20000000000000040e-01,2,78,1, 1, 1,22,0,0,0,0, 0,12,36.7,98, 0,0,2,0, -1,-1,0, -1,-1
44498,2004,9.20000000000000040e-01,1,66,1, 1, 1,34,0,0,0,0, 0,15,86.0,12, 0,0,1,0,  1, 0,1,  3, 0
44499,2004,1.84000000000000008e+00,2,36,1, 1, 4, 0,0,0,0,0, 0,18,59.3,12, 8,0,1,0, 10, 0,1,  5, 0
44500,2004,9.20000000000000040e-01,1,65,1, 1, 1,22,0,0,0,0, 1,19,85.8,12, 0,0,0,0, -1,-1,0,  0,20
44501,2004,4.60000000000000020e-01,2,60,1, 1, 1,22,0,0,0,0, 0,17,74.4,12,12,0,1,0,  5, 0,1,  2, 0
