CASEID,YEAR,COMPWT,AGE,RACE,SEX,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,SWITCH1,SWITCH2,SWITCH3,SWITAGE1,SWITAGE2,SWITWHY1,SWITWHY2
22258,1988,2.12999999999999989e+00,22,1,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22259,1988,2.12999999999999989e+00,43,1,2,2,1,3,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,3,2,0,    0, 1,50,  0,2,3,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22260,1988,5.30000000000000027e-01,52,1,2,1,0,2,1, 1,60, 43,2, 1,40,  0,2,2, 0,  0,7,2,0,    0,1,40,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22261,1988,1.06000000000000005e+00,39,1,1,1,0,3,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,1,2,0,    0,2, 0,  0,2,2,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22262,1988,1.06000000000000005e+00,38,1,2,1,0,0,2, 1,60, 58,1, 1,60, 81,3,1,60, 81,7,3,0,    0,1,60, 81,7,3,0,    0, 4, 0,  0,0,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22263,1988,1.06000000000000005e+00,38,1,2,1,0,2,2, 1,33,  0,1, 1,48,  0,3,1,48,  0,2,3,0,    0,1,48,  0,2,3,0,    0, 1,33,  0,3,1,1,33,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22264,1988,1.06000000000000005e+00,40,1,1,1,0,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22265,1988,1.06000000000000005e+00,26,1,2,1,0, ,0, 1,22,  0,3, 1,22,  0,3,2, 0,  0,0,2,0,    0,1,22,  0,0,3,0,    0, 2, 0,  0,7,2,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22266,1988,1.06000000000000005e+00,45,1,2,1,1,1,3, 2, 0,  0,2, 2, 0,  0,2,1,48,  0,0,3,0,    0,2, 0,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22267,1988,2.12999999999999989e+00,39,1,1,1,0,1,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,1,2,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22268,1988,1.06000000000000005e+00,63,1,1,1,0,2,2, 1,50,  0,3, 1,50,  0,3,1,50,  0,7,3,0,    0,1,50,  0,7,3,0,    0, 1,60, 43,1,2,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22269,1988,1.06000000000000005e+00,39,1,2,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 4, 0,  0,0,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22270,1988,1.06000000000000005e+00,76,1,2,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22271,1988,1.06000000000000005e+00,30,1,2,1,0,4,0, 1,70,  0,2, 1,70,  0,2,1,70,  0,0,2,0,    0,1,70,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22272,1988,1.06000000000000005e+00,42,1,2,1,0, ,3, 1,15,  0,1, 1,10,  0,1,4, 0,  0,9,3,0,    0,4, 0,  0,9,3,0,    0, 1,15,  0,0,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22273,1988,1.06000000000000005e+00,44,1,2,1,1,4,4, 1,22,  0,3, 2, 0,  0,2,2, 0,  0,0,2,0,    0,1,60, 58,0,1,0,    0, 1,40,  0,5,2,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,122000,     0,     0,22,-1,10, 0
22274,1988,1.59000000000000008e+00,41,1,2,1,0,1,2, 1,41,  0,3, 1,41,  0,3,1,41,  0,6,3,0,    0,1,41,  0,7,3,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22275,1988,1.06000000000000005e+00,37,1,1,2,8,4,0, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22276,1988,1.06000000000000005e+00,56,1,1,1,0,2,3, 1,22,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,22,  0,5,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0,122000,     0,     0,25,-1,10, 0
22277,1988,5.30000000000000027e-01,53,1,2,1,0,0,6, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22278,1988,1.06000000000000005e+00,68,1,2,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22279,1988,1.06000000000000005e+00,64,1,2,1,8,4,5, 5, 0,  0,9, 1,60, 77,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,999999,     0,30,99,10,99
22280,1988,5.30000000000000027e-01,44,1,2,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22281,1988,5.30000000000000027e-01,33,1,2,1,0,0,1, 4, 0,  0,3, 1,50,  0,3,2, 0,  0,0,2,0,    0,1,50,  0,3,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22282,1988,1.06000000000000005e+00,74,1,2,1,8,4,0, 2, 0,  0,2, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,2,9,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,     0,     0,12,-1,20, 0
22283,1988,1.06000000000000005e+00,39,1,2,1,0,3,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22284,1988,1.06000000000000005e+00,75,1,1,1,0,0,3, 1,60,999,9, 1,50,  0,3,1,28,  0,2,3,0,    0,1,60, 43,2,2,0,    0, 1,50,  0,7,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22285,1988,1.06000000000000005e+00,57,1,2,1,0,3,4, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22286,1988,1.06000000000000005e+00,47,1,2,1,2,2,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,48,  0,1,3,1,48,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22287,1988,1.06000000000000005e+00,33,1,1,1,0,4,4, 2, 0,  0,2, 1,50,  0,3,1,50,  0,2,3,0,    0,1,50,  0,5,3,0,    0, 2, 0,  0,6,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,     0,     0,21,-1,10, 0
22288,1988,2.12999999999999989e+00,33,1,2,1,0,0,1, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,3,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,150000,200000,     0,26,99,50,99
22289,1988,5.30000000000000027e-01,49,1,2,1,0,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22290,1988,2.12999999999999989e+00,42,1,2,1,0, ,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22291,1988,1.06000000000000005e+00,45,1,2,1,0,1,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22292,1988,2.12999999999999989e+00,45,1,1,1,0,3,2, 1,60, 40,3, 1,60, 40,3,1,60, 40,3,3,0,    0,1,60, 40,3,3,0,    0, 1,15,  0,2,1,1,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,148000,160095,160040,25,35,40,68
22293,1988,1.06000000000000005e+00,38,1,1,1,0,2,1, 1,32,  0,1, 1,32,  0,1,2, 0,  0,0,2,0,    0,1,32,  0,7,1,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22294,1988,1.06000000000000005e+00,35,1,2,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22295,1988,1.59000000000000008e+00,21,1,1,1,8,3,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22296,1988,1.06000000000000005e+00,62,1,1,1,0,0,3, 1,70,  0,2, 1,60, 40,3,1,60, 40,6,3,0,    0,1,60, 40,6,3,0,    0, 5, 0,  0,7,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22297,1988,2.12999999999999989e+00,20,1,1,1,0,3,0, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22298,1988,5.30000000000000027e-01,53,2,2,1,0,0,0, 1,15,  0,1, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,118000,115000,     0,46,99,50,99
22299,1988,2.12999999999999989e+00,40,2,1,1,0,0,2, 5, 0,  0,9, 1,10,  0,1,1,70,  0,7,2,0,    0,1,70,  0,1,2,0,    0, 1,11,  0,7,2,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0,148000,500000,     0,19,21,30,50
22300,1988,1.59000000000000008e+00,46,2,2,1,0,0,3, 1,60, 40,3, 1,60, 40,3,1,60, 40,7,3,0,    0,1,60, 40,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22301,1988,1.06000000000000005e+00,50,2,1,1,0,0,1, 1,60, 81,3, 1,18,  0,1,1,18,  0,6,1,0,    0,1,48,  0,6,3,0,    0, 1,60, 81,6,3,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0,115000,     0,     0,40,-1,40, 0
22302,1988,1.06000000000000005e+00,38,2,2,2,0,0,2, 1,11,  0,2, 1,11,  0,2,1,11,  0,7,2,0,    0,1,11,  0,7,2,0,    0, 1,11,  0,4,2,1,11,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22303,1988,5.30000000000000027e-01,74,1,2,1,0,2,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22304,1988,1.59000000000000008e+00,48,2,2,1,0,0,4, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22305,1988,5.30000000000000027e-01,62,1,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22306,1988,1.06000000000000005e+00,37,1,2,1,0,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,3,2,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22307,1988,5.30000000000000027e-01,38,1,2,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22308,1988,1.06000000000000005e+00,26,1,2,1,0,2,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,0,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22309,1988,5.30000000000000027e-01,21,2,2,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,3,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22310,1988,1.06000000000000005e+00,49,2,2,1,0,0,4, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 4, 0,  0,0,3,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22311,1988,1.06000000000000005e+00,37,2,1,1,0,0,5, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,4,1,0,    0, 1,18,  0,0,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22312,1988,1.06000000000000005e+00,23,1,2,2,8,4,4, 1,28,  0,3, 1,70,  0,2,1,70,  0,7,2,0,    0,1,70,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,122000,     0,     0,20,-1,40, 0
22313,1988,1.06000000000000005e+00,22,2,2,1,0,0,1, 1,60, 14,1, 1,60,131,9,4, 0,  0,0,3,0,    0,1,28,  0,7,3,0,    0, 1,18,  0,0,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,160014,     0,     0, 1,-1,76, 0
22314,1988,1.06000000000000005e+00,76,1,1,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22315,1988,1.06000000000000005e+00,27,2,2,1,0,0,1, 2, 0,  0,2, 2, 0,  0,2,1,18,  0,7,1,0,    0,1,18,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22316,1988,5.30000000000000027e-01,40,2,1,1,0,0,7, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22317,1988,1.06000000000000005e+00,38,2,1,1,0,0,2, 1,70,  0,2, 1,18,  0,1,1,18,  0,3,1,0,    0,1,18,  0,6,1,0,    0, 1,18,  0,0,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22318,1988,1.06000000000000005e+00,31,1,2,1,0,2,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22319,1988,1.06000000000000005e+00,36,1,1,1,0,0,5, 1,70,  0,2, 1,70,  0,2,1,38,  0,5,2,0,    0,1,38,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22320,1988,1.06000000000000005e+00,66,1,1,1,0,0,6, 1,60,132,9, 1,60,132,9,1,60,132,7,9,0,    0,1,60,132,7,9,0,    0, 1,60,132,3,9,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22321,1988,1.06000000000000005e+00,31,1,2,1,0,0,2, 1,31,  0,2, 1,31,  0,2,1,31,  0,2,2,0,    0,1,31,  0,2,2,0,    0, 1,31,  0,2,2,1,31,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22322,1988,1.06000000000000005e+00,28,1,2,1,0,0,2, 1,60, 12,1, 1,38,  0,2,1,70,  0,0,2,0,    0,1,60, 12,7,1,0,    0, 1,60, 12,5,1,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0,160012,     0,     0,14,-1,30, 0
22323,1988,1.06000000000000005e+00,51,1,1,1,0,0,4, 1,60, 12,1, 1,60, 12,1,1,60, 12,7,1,0,    0,1,60, 12,7,1,0,    0, 1,60, 12,6,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22324,1988,1.06000000000000005e+00,25,3,1,2,8,4,2, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,9,9,0,    0,5, 0,  0,3,9,0,    0, 5, 0,  0,0,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22325,1988,1.06000000000000005e+00,56,1,1,1,0,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22326,1988,5.30000000000000027e-01,65,1,2,1,0,2,0, 1,50,  0,3, 1,50,  0,3,1,50,  0,6,3,0,    0,1,50,  0,6,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22327,1988,1.06000000000000005e+00,33,2,2,1,0,0,2, 1,60, 68,1, 1,60, 68,1,1,18,  0,6,1,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22328,1988,1.06000000000000005e+00,43,1,1,1,1,2,2, 1,70,  0,2, 1,70,  0,2,4, 0,  0,0,3,0,    0,1,22,  0,7,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22329,1988,5.30000000000000027e-01,73,2,2,1,0,0,1, 2, 0,  0,2, 1,18,  0,1,1,21,  0,7,2,0,    0,1,21,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,     0,     0,49,-1,50, 0
22330,1988,5.30000000000000027e-01,64,1,2,1,0,4,3, 2, 0,  0,2, 2, 0,  0,2,4, 0,  0,0,3,0,    0,2, 0,  0,0,2,0,    0, 2, 0,  0,6,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22331,1988,5.30000000000000027e-01,78,1,2,2,8,4,4, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,7,9,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22332,1988,1.06000000000000005e+00,30,2,2,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22333,1988,1.06000000000000005e+00,29,2,2,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22334,1988,1.06000000000000005e+00,44,2,2,1,0,0,2, 1,18,  0,1, 1,18,  0,1,1,20,  0,2,2,0,    0,1,18,  0,6,1,0,    0, 4, 0,  0,0,3,1,20,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22335,1988,5.30000000000000027e-01,27,2,2,1,0,0,3, 1,60, 58,1, 4, 0,  0,3,1,12,  0,3,1,0,    0,1,60, 58,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22336,1988,1.59000000000000008e+00,47,2,1,2,8,4,4, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,1,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22337,1988,1.06000000000000005e+00,79,2,1,1,0, ,8, 1,60, 56,1, 1,60, 56,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 64,0,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22338,1988,1.06000000000000005e+00,71,2,1,1,0, ,2, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,15,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22339,1988,5.30000000000000027e-01,60,1,1,1,0,1,0, 4, 0,  0,3, 1,41,  0,3,1,22,  0,4,3,0,    0,1,41,  0,2,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,200000,500000,500000,22,32,50,50
22340,1988,1.59000000000000008e+00,79,2,2,1,0, ,7, 1,15,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,115000,     0,     0,17,-1,10, 0
22341,1988,2.12999999999999989e+00,24,2,1,1,0, ,0, 4, 0,  0,3, 4, 0,  0,3,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22342,1988,1.06000000000000005e+00,62,1,2,1,8,4,0, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,7,9,0,    0, 5, 0,  0,3,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22343,1988,5.30000000000000027e-01,35,1,2,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22344,1988,1.06000000000000005e+00,74,1,1,1,1,4,2, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22345,1988,1.06000000000000005e+00,35,1,2,1,0,4,0, 2, 0,  0,2, 1,60,123,3,5, 0,  0,2,9,0,    0,1,60,123,6,3,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,999999,999999,999999,99,99,99,99
22346,1988,5.30000000000000027e-01,78,1,2,1,8,4,3, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
22347,1988,1.06000000000000005e+00,22,1,2,1,0,0,0, 1,22,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,8,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,     0,     0,     0,-1,-1, 0, 0
