CASEID,YEAR,COMPWT,SEX,AGE,RACE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,INCOME,RINCOME,PASEI,MASEI,INTRHOME,WWWHR
42399,2002,5.60000000000000053e-01,2,81,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,34.6,11, 0,64.1,-1.0,0, -1
42400,2002,1.66999999999999993e+00,1,60,2, 1,60, 68,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,98,12,37.3,12,10,37.3,-1.0,0, -1
42401,2002,1.12000000000000011e+00,2,47,1, 1,60, 31,2, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,10,12,38.0,12,10,31.5,30.7,0, -1
42402,2002,5.60000000000000053e-01,2,60,1, 1,40,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,11,12,80.3,12,11,25.3,29.2,0, -1
42403,2002,1.12000000000000011e+00,2,42,2, 1,60, 48,9, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,11,36.2,12, 9,-1.0,29.2,0,999
42404,2002,1.66999999999999993e+00,1,72,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 6, 6,12,22.5,98, 0,52.4,28.4,0, -1
42405,2002,5.60000000000000053e-01,2,55,2, 5, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,98, 0,-1.0,11,99,-1.0,-1.0,0, -1
42406,2002,1.12000000000000011e+00,2,62,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,50.7,12, 0,48.5,-1.0,0, -1
42407,2002,1.12000000000000011e+00,2,70,1, 2, 0,  0,2, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13, 0,97,38.4,12, 0,26.5,-1.0,0,  0
42408,2002,1.12000000000000011e+00,1,58,2, 1,60, 56,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 9, 5, 9,31.5,12, 0,26.5,22.5,0,  1
42409,2002,1.12000000000000011e+00,2,32,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,16,12,36.9,12, 5,54.2,34.8,0,  1
42410,2002,2.22999999999999998e+00,2,70,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97, 8,38.4,12, 0,-1.0,-1.0,0, -1
42411,2002,1.12000000000000011e+00,2,62,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,45.4,12, 0,32.3,63.2,0,999
42412,2002,5.60000000000000053e-01,2,33,1, 1,60, 36,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,83.7,12,12,-1.0,-1.0,0, -1
42413,2002,1.12000000000000011e+00,1,51,1, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,14,16,-1.0,12, 0,63.2,69.2,0, -1
42414,2002,5.60000000000000053e-01,1,82,1, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,98,28.4,11,11,96.0,-1.0,0, -1
42415,2002,5.60000000000000053e-01,1,73,2, 1,20,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,98,39.4,12,11,-1.0,24.8,0,  2
42416,2002,1.12000000000000011e+00,2,42,1, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,97,10,85.1,12,12,-1.0,22.5,0,999
42417,2002,1.12000000000000011e+00,1,65,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,14,61.9,12, 0,63.5,-1.0,0, -1
42418,2002,1.12000000000000011e+00,2,32,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,14,12,78.5,12,12,28.6,63.5,0,  0
42419,2002,1.12000000000000011e+00,2,27,1, 1,60, 58,1, 1,60, 58,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,14,31.3, 9, 0,33.9,50.7,0,  0
42420,2002,5.60000000000000053e-01,2,99,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,98,98,98,-1.0,98,99,-1.0,-1.0,0,999
42421,2002,5.60000000000000053e-01,1,61,1, 4, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,19, 8,12,59.3,98,98,31.3,25.5,0, 25
42422,2002,5.60000000000000053e-01,1,26,1,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,99,19,14,38.9,13,13,87.0,37.7,0,999
42423,2002,5.60000000000000053e-01,1,99,1,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17,16,16,-1.0,13,99,85.1,-1.0,0,999
42424,2002,1.12000000000000011e+00,2,35,1, 1,60,998,9, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,16,12,76.3,12,12,80.3,35.4,0,  3
42425,2002,5.60000000000000053e-01,1,34,1, 1,98,  0,9, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16, 7,10,48.6,12,12,36.4,27.7,0,  2
42426,2002,5.60000000000000053e-01,2,22,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,98,38.0,13,13,-1.0,-1.0,0, 10
42427,2002,1.12000000000000011e+00,1,42,2, 4, 0,  0,3, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,97,14,39.4,12, 5,-1.0,28.4,0, 15
42428,2002,5.60000000000000053e-01,1,51,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15, 9,12,60.5,12,12,36.4,27.5,0,  0
42429,2002,5.60000000000000053e-01,1,79,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 8, 8,50.7,12,12,48.5,25.2,0, -1
42430,2002,1.66999999999999993e+00,1,63,1, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,12,12,27.7,98,13,29.2,26.7,0, -1
42431,2002,5.60000000000000053e-01,1,99,2, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,17,16,62.2,12,12,-1.0,-1.0,0, 20
42432,2002,5.60000000000000053e-01,1,26,1, 1,60,998,9, 1,98,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,12,58.3,13,12,-1.0,37.9,0,  2
42433,2002,1.66999999999999993e+00,2,50,1, 2, 0,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,97,10,-1.0, 8,99,-1.0,69.7,0, 20
42434,2002,1.12000000000000011e+00,2,32,2,13, 0,  0,9, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,14,74.4,13,12,-1.0,68.1,0,  3
42435,2002,1.12000000000000011e+00,1,34,1,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,99, 4,12,-1.0,13, 0,26.5,26.5,0, -1
42436,2002,5.60000000000000053e-01,1,30,3, 7, 0,  0,9, 7, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,16,15,83.7,13,13,58.1,-1.0,0,999
42437,2002,5.60000000000000053e-01,1,26,2, 1,98,  0,9, 1,98,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,99,99,63.5,13,13,-1.0,-1.0,0,998
42438,2002,1.12000000000000011e+00,1,57,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,28.4,12,12,31.5,-1.0,0, -1
42439,2002,1.12000000000000011e+00,1,48,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,53.3,12,12,50.7,33.9,0,  1
42440,2002,1.12000000000000011e+00,1,52,1, 1,14,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,14,38.1,12,12,31.3,-1.0,0,  5
42441,2002,1.12000000000000011e+00,2,25,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,12,73.8,12, 0,36.5,33.1,0,  2
42442,2002,5.60000000000000053e-01,2,82,1, 4, 0,  0,3, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97, 7,37.3,12, 0,-1.0,-1.0,0, -1
42443,2002,1.12000000000000011e+00,1,20,1, 4, 0,  0,3, 1,60, 64,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,26.4,10, 9,37.0,-1.0,0,  3
42444,2002,5.60000000000000053e-01,1,43,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98,98,29.2, 3, 3,27.7,29.3,0, -1
42445,2002,5.60000000000000053e-01,1,26,2, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,14,33.3,12,12,-1.0,38.4,0,  2
42446,2002,5.60000000000000053e-01,1,41,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,97,33.3,12, 0,52.4,-1.0,0, 12
42447,2002,1.12000000000000011e+00,2,35,3, 1,18,  0,1,10, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,11,29.4,12,12,-1.0,-1.0,0,999
42448,2002,5.60000000000000053e-01,2,25,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,10,-1.0, 8, 0,28.6,29.3,0, 23
42449,2002,5.60000000000000053e-01,1,24,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,-1.0, 1, 0,-1.0,-1.0,0, -1
42450,2002,5.60000000000000053e-01,2,23,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,14,14,34.8,10,10,48.5,38.4,0,  0
42451,2002,5.60000000000000053e-01,2,32,1,10, 0,  0,3,10, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,18,18,41.6, 9, 9,86.0,78.5,0,  7
42452,2002,1.12000000000000011e+00,1,24,2, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,98,98,50.7,12,12,-1.0,21.2,0,  1
42453,2002,5.60000000000000053e-01,1,63,1, 1,14,  0,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,98,12,28.4,13,13,33.5,-1.0,0, -1
42454,2002,1.12000000000000011e+00,1,37,1, 1,60, 11,3, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,14,10,38.2,12,12,33.0,25.2,0,  1
42455,2002,1.66999999999999993e+00,1,27,1, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,29.3,12, 0,63.2,38.4,0,  4
42456,2002,1.12000000000000011e+00,2,27,1, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,68.1,12,12,42.4,39.4,0,  1
42457,2002,5.60000000000000053e-01,1,51,1, 1,60, 68,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,98,98,24.2, 7, 0,48.5,-1.0,0, -1
42458,2002,1.66999999999999993e+00,1,42,1, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,29.5,12,12,36.5,-1.0,0, -1
42459,2002,1.66999999999999993e+00,1,35,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,12,-1.0,12,99,-1.0,32.4,0, -1
42460,2002,2.22999999999999998e+00,2,54,1, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,19,14,13,78.5,12,12,86.0,38.4,0,  2
42461,2002,1.12000000000000011e+00,2,49,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,14,74.4,12,11,35.4,38.4,0,  6
42462,2002,1.12000000000000011e+00,1,40,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,18,13,63.5,12,12,80.3,-1.0,0, 20
42463,2002,1.12000000000000011e+00,2,43,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,16,12,66.1,12,12,63.5,35.1,0, 10
42464,2002,1.12000000000000011e+00,2,42,1, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,16,12,78.5,12,12,86.5,-1.0,0,  1
42465,2002,1.12000000000000011e+00,1,62,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,16,80.0,12,11,50.7,-1.0,0,  6
42466,2002,1.12000000000000011e+00,2,52,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,16,14,64.1,12,12,73.9,43.7,0,  2
42467,2002,1.12000000000000011e+00,2,42,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,12,13,80.3,12,12,63.5,38.0,0,  1
42468,2002,1.12000000000000011e+00,1,60,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,14,12,36.5,12,12,63.5,36.1,0, 15
42469,2002,1.12000000000000011e+00,1,34,3, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,18,14,72.5,12,12,86.5,38.4,0, 20
42470,2002,5.60000000000000053e-01,2,28,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,18,16,50.7,12,12,63.5,-1.0,0, 45
42471,2002,5.60000000000000053e-01,2,65,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,12,12,78.5,12, 0,65.8,-1.0,0, -1
42472,2002,5.60000000000000053e-01,2,72,1, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12, 6,62.5,98, 0,66.1,30.8,0, -1
42473,2002,5.60000000000000053e-01,2,34,1, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,14,12,45.7,10, 0,48.5,33.1,0, 12
42474,2002,5.60000000000000053e-01,1,36,3, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17, 9,12,80.0,12,12,27.5,29.3,0, 50
42475,2002,5.60000000000000053e-01,1,41,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 7,13,28.6,13,13,-1.0,35.4,0, -1
42476,2002,5.60000000000000053e-01,2,31,2,11, 0,  0,1,11, 0,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97, 7,29.3,12,12,-1.0,-1.0,0,  1
42477,2002,1.66999999999999993e+00,2,21,1, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,18,63.5,12,12,-1.0,73.2,0, 14
42478,2002,1.12000000000000011e+00,1,57,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,10,12,84.7,98,12,29.2,-1.0,0, -1
42479,2002,5.60000000000000053e-01,1,72,1, 4, 0,  0,3, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,15,12,28.6,11, 0,28.6,36.1,0, -1
42480,2002,1.12000000000000011e+00,2,45,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,12,63.2,12,12,-1.0,73.3,0,  3
42481,2002,1.12000000000000011e+00,1,58,1,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13, 0, 0,63.5,13,13,28.6,-1.0,0,999
42482,2002,1.12000000000000011e+00,2,34,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,16,63.5,12,12,-1.0,73.2,0,  2
42483,2002,5.60000000000000053e-01,1,64,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98,98,32.3, 3, 3,-1.0,-1.0,0, -1
42484,2002,1.12000000000000011e+00,2,57,1, 1,60, 68,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 8,12,33.1,12, 0,35.1,26.7,0,  1
42485,2002,1.12000000000000011e+00,2,42,2, 1,11,  0,2, 1,12,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,14,29.4,12, 0,26.7,29.4,0, -1
42486,2002,1.12000000000000011e+00,1,55,2, 1,14,  0,1, 1,12,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,10,10,28.4,12,12,37.3,-1.0,0, -1
42487,2002,1.12000000000000011e+00,1,28,2,98, 0,  0,9,98, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,98,97,98,31.4,98,98,-1.0,29.3,0, -1
42488,2002,5.60000000000000053e-01,2,78,1, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98,98,38.9, 8, 0,37.3,-1.0,0, -1
42489,2002,2.79000000000000004e+00,1,26,1, 2, 0,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,14,13,53.1,12,12,-1.0,38.4,0, -1
42490,2002,1.12000000000000011e+00,1,52,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,97,32.0,12,10,-1.0,-1.0,0,999
42491,2002,5.60000000000000053e-01,2,33,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 9,12,74.4,10,10,30.4,50.7,0, 15
42492,2002,5.60000000000000053e-01,2,30,1, 1,38,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,15,25.2,11,11,-1.0,63.5,0,  2
42493,2002,1.12000000000000011e+00,2,28,1, 1,15,  0,1, 1,60, 58,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,26.4,12, 0,-1.0,-1.0,0, -1
42494,2002,1.12000000000000011e+00,1,34,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10,97,97,31.5,12, 9,-1.0,-1.0,0, 20
42495,2002,1.12000000000000011e+00,2,27,1, 1,60, 12,1, 1,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,16,17.1,12, 7,-1.0,32.4,0, 10
42496,2002,1.66999999999999993e+00,2,42,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,10,38.9, 9, 0,48.9,21.2,0, 15
42497,2002,5.60000000000000053e-01,1,74,2, 1,10,  0,1, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97, 7,28.4, 8, 0,-1.0,22.5,0, -1
42498,2002,1.12000000000000011e+00,1,52,2, 1,60, 93,1, 1,60, 93,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,12,54.5,12, 0,-1.0,28.4,0, -1
42499,2002,5.60000000000000053e-01,1,37,2, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 9,12,35.1, 9, 6,26.7,29.4,0, -1
42500,2002,5.60000000000000053e-01,2,36,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,16,31.4,11,11,-1.0,38.4,0,  1
42501,2002,5.60000000000000053e-01,2,34,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,11,12,63.5,12, 6,24.2,33.6,0, 10
42502,2002,1.66999999999999993e+00,2,74,2, 1,13,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 8,98,98,62.5,11, 9,29.4,22.5,0, -1
